yyyymm,index,d12,e12,b_m,tbl,aaa,baa,lty,ntis,rfree,infl,ltr,corpr,svar,csp,crsp_s_pvw,crsp_s_pvwx
193701,17.83,0.73,1.05,0.44657356284507954,0.0017000000000000001,0.031,0.0449,0.0258,0.025003249582512287,1.4166666666666668e-4,0.0071428571428571175,-0.0013,0.0024,0.0015725492190000001,NaN,0.036648,0.035916
193702,18.09,0.74,1.08,0.4407757653470108,0.0015,0.0322,0.0453,0.0253,0.025207677382825134,1.25e-4,0,0.0086,-0.0046,0.0013067888959999998,NaN,0.018483,0.01535
193703,17.92,0.75,1.11,0.4586663805589829,0.0038,0.0332,0.046799999999999994,0.0285,0.03350682927712747,3.1666666666666665e-4,0.007092198581560183,-0.0411,-0.0114,0.0031144795049999996,NaN,-0.003511,-0.006242
193704,16.43,0.78,1.13,0.4906180065415734,0.005600000000000001,0.0342,0.0484,0.0284,0.028107264356390372,4.666666666666667e-4,0.007042253521126751,0.0039,0.0068,0.005466779409,NaN,-0.080646,-0.08149
193705,16.26,0.81,1.15,0.4893824051284986,0.0040999999999999995,0.0333,0.0484,0.0282,0.028278063102959185,3.416666666666666e-4,0.006993006993006867,0.0053,0.004,0.0035930723120000006,0.0033983845,-0.005699,-0.011686
193706,15.4,0.84,1.17,0.5049610205527995,0.0036,0.032799999999999996,0.0493,0.0285,0.031266166536589174,3e-4,0,-0.0018,0.0053,0.0029841705610000003,0.0042059432,-0.053803,-0.057853
193707,16.98,0.816667,1.18667,0.4646486603988914,0.0028000000000000004,0.0325,0.049100000000000005,0.0277,0.027224932048796318,2.3333333333333336e-4,0.00694444444444442,0.0138,0.0039,0.0029822171400000004,0.0036298634,0.098991,0.098012
193708,16.04,0.793333,1.20333,0.4819345020010146,0.0029,0.032400000000000005,0.0492,0.0286,0.03106441276767244,2.4166666666666664e-4,0,-0.0104,-0.0017,0.0021407943970000003,0.0033254414,-0.051183,-0.056291
193709,13.76,0.77,1.22,0.5531474412887365,0.0031,0.032799999999999996,0.0516,0.0284,0.03584672562597647,2.5833333333333334e-4,0.006896551724137945,0.0045,0.0025,0.015821146422,0.0033385337,-0.13961,-0.143683
193710,12.36,0.78,1.19,0.6174176776429809,0.002,0.0327,0.0552,0.0283,0.040958563617450344,1.6666666666666666e-4,0,0.0042,0.0067,0.031722240730000004,0.0036049556,-0.102722,-0.103703
193711,11.11,0.79,1.16,0.6924198250728862,9e-4,0.032400000000000005,0.0582,0.0278,0.04203301838525729,7.5e-5,-0.006849315068493178,0.0096,0.0067,0.021973391515999998,0.0027108586,-0.084289,-0.100254
193712,10.55,0.8,1.13,0.7074886222589988,0.0011,0.0321,0.057300000000000004,0.0273,0.0317777281906668,9.166666666666667e-5,-0.006896551724137945,0.0082,0.0067,0.006954962504999999,0.0028331217,-0.045828,-0.053019
193801,10.69,0.793333,1.07667,0.7015672437843603,0.001,0.0317,0.058899999999999994,0.0271,0.038804018301637315,8.333333333333333e-5,-0.01388888888888895,0.0057,0.0038,0.009751241304,0.0027731382,0.012163,0.011096
193802,11.34,0.786667,1.02333,0.6595186670780624,8e-4,0.032,0.059699999999999996,0.0268,0.032249962068935635,6.666666666666667e-5,-0.007042253521126751,0.0052,0.001,0.007772490742000002,0.002129031,0.065757,0.061131
193803,8.5,0.78,0.97,0.8923698837796866,8e-4,0.0322,0.063,0.0273,0.0338481246954638,6.666666666666667e-5,0,-0.0037,-0.0087,0.015067942033,0.0029648264,-0.254106,-0.257951
193804,9.7,0.766667,0.903333,0.7907934802077736,9e-4,0.033,0.0647,0.0259,0.02716336332347068,7.5e-5,0.007092198581560183,0.021,0.0138,0.018892724741,0.0041609632,0.142667,0.140966
193805,9.27,0.753333,0.836667,0.8195656209392983,5e-4,0.0322,0.060599999999999994,0.0257,0.02997994645862078,4.1666666666666665e-5,-0.007042253521126751,0.0044,0.001,0.007651433958999999,0.0052741344,-0.039973,-0.046036
193806,11.56,0.74,0.77,0.6595458619659397,5e-4,0.0326,0.0625,0.0259,0.01674667480890321,4.1666666666666665e-5,0,4e-4,0.0095,0.011809308759999996,0.0060859031,0.253519,0.249304
193807,12.4,0.713333,0.72,0.6253541076487252,7.000000000000001e-4,0.0322,0.056299999999999996,0.0257,0.017057503226612414,5.833333333333334e-5,0,0.0043,0.0066,0.006829875557999999,0.0056852727,0.074738,0.073872
193808,12.06,0.686667,0.67,0.6340202484382853,6e-4,0.0318,0.054900000000000004,0.0259,0.014310323883707924,4.9999999999999996e-5,0,0,-0.0019,0.005981568384000001,0.0053420437,-0.025901,-0.029465
193809,12.24,0.66,0.62,0.6242488511841641,8e-4,0.0321,0.0565,0.0259,0.011898215076426655,6.666666666666667e-5,0,0.0022,0.0109,0.017046706359,0.0061280147,0.016932,0.013867
193810,13.17,0.61,0.626667,0.5819547881104594,5e-4,0.0315,0.0536,0.0254,0.00793449170534367,4.1666666666666665e-5,-0.007092198581560294,0.0087,0.008,0.004404430382000001,0.0056028459,0.07896,0.0782
193811,12.73,0.56,0.633333,0.5893739153651048,4e-4,0.031,0.052300000000000006,0.0257,0.008535267197949673,3.3333333333333335e-5,0,-0.0022,0.0037,0.004644167815,0.0051181861,-0.026207,-0.032784
193812,13.21,0.51,0.64,0.5720393884426016,3e-4,0.0308,0.0527,0.0252,0.005721712650159599,2.4999999999999998e-5,0,0.008,0.0122,0.0022909395440000005,0.0041669638,0.04481,0.041538
193901,12.3,0.513333,0.663333,0.614218141346689,3e-4,0.0301,0.0512,0.0249,-0.0036013643336836945,2.4999999999999998e-5,0,0.0059,0.0022,0.007295496134,0.0043106526,-0.070506,-0.071314
193902,12.7,0.516667,0.686667,0.5994568906992531,3e-4,0.03,0.050499999999999996,0.0245,6.149354283230997e-4,2.4999999999999998e-5,-0.0071428571428571175,0.008,0.0064,0.003291643903,0.0026295286,0.039292,0.034357
193903,10.98,0.52,0.71,0.6606492718446602,3e-4,0.029900000000000003,0.0489,0.0237,-0.001260685612704563,2.4999999999999998e-5,0,0.0125,0.0022,0.008538703145,0.002714895,-0.134821,-0.138171
193904,10.92,0.523333,0.726667,0.678454587942047,3e-4,0.0302,0.051500000000000004,0.0229,-0.0018831933403465869,2.4999999999999998e-5,-0.007194244604316502,0.0118,0.0064,0.009203292291,0.0041232361,-0.006611,-0.007842
193905,11.6,0.526667,0.743333,0.6303372412794904,3e-4,0.0297,0.0507,0.0217,-0.0023543238437565488,2.4999999999999998e-5,0,0.0171,0.0049,0.0035590914929999992,0.0036146113,0.069557,0.06346
193906,10.86,0.53,0.76,0.666768736124933,3e-4,0.0292,0.049100000000000005,0.0221,-8.635190991709026e-5,2.4999999999999998e-5,0,-0.0027,0.0035,0.003202342791,0.004162359,-0.06181,-0.065748
193907,12.04,0.54,0.776667,0.6079854809437386,4e-4,0.028900000000000002,0.0484,0.0213,-0.0015621881390211053,3.3333333333333335e-5,0,0.0113,-7e-4,0.004304609179000001,0.0036497651,0.11131,0.110355
193908,11.18,0.55,0.793333,0.6480172606204895,5e-4,0.029300000000000003,0.048499999999999995,0.0231,-0.003006525264182662,4.1666666666666665e-5,0,-0.0201,-0.0392,0.007137243130000001,0.0076878347,-0.067551,-0.073025
193909,13.02,0.56,0.81,0.5800479488545551,0.0014000000000000002,0.0325,0.05,0.0278,-0.0021095515547625964,1.1666666666666668e-4,0.021739130434782483,-0.0545,0.0151,0.015683907085,0.0070891874,0.181167,0.177572
193910,12.83,0.58,0.84,0.5734790624176982,5e-4,0.0315,0.048799999999999996,0.0247,-0.0018527882055730635,4.1666666666666665e-5,-0.007092198581560294,0.041,0.0237,0.0018467448110000002,0.0065611953,-0.016887,-0.01764
193911,12.2,0.6,0.87,0.59784473882902045,5e-4,0.03,0.048499999999999995,0.0236,-0.001699136709486665,4.1666666666666665e-5,0,0.0162,0.0079,0.001284237624,0.006625116,-0.040532,-0.051142
193912,12.49,0.62,0.9,0.5807053803586905,4e-4,0.0294,0.0492,0.0226,0.0025507840509365943,3.3333333333333335e-5,0,0.0145,0.0078,0.0010730021270000003,0.0060740339,0.028177,0.023143
194001,12.05,0.623333,0.93,0.5993256726071698,1e-4,0.0288,0.048600000000000004,0.0229,0.007772705196994726,8.333333333333334e-6,-0.0071428571428571175,-0.0017,0.0049,0.001478045612,0.0056097591,-0.035927,-0.0368
194002,12.13,0.626667,0.96,0.5943769619216596,2e-4,0.0286,0.0483,0.0228,0.004840261878062444,1.6666666666666667e-5,0.007194244604316502,0.0027,0.0021,4.89505836e-4,0.0054170362,0.013139,0.006917
194003,12.25,0.63,0.99,0.6479598752880574,2e-4,0.028399999999999998,0.048,0.0215,0.005678708849420023,1.6666666666666667e-5,0,0.0177,0.0049,7.09111766e-4,0.0050460313,0.013561,0.010518
194004,12.19,0.636667,1.00667,0.6440746479822138,2e-4,0.0282,0.047400000000000005,0.022,0.00584866579831084,1.6666666666666667e-5,0,-0.0035,-0.0092,0.0011922769959999998,0.0028240977,-0.004478,-0.006231
194005,9.27,0.643333,1.02333,0.8225778695577353,6e-4,0.029300000000000003,0.049400000000000006,0.0246,0.006610185171324971,4.9999999999999996e-5,0,-0.0299,-0.0021,0.018668567642,0.0031368279,-0.23148,-0.239765
194006,9.98,0.65,1.04,0.7832213665410453,0.001,0.0296,0.051100000000000007,0.0227,0.006369790659172166,8.333333333333333e-5,0.0071428571428571175,0.0258,0.0121,0.009797017356000002,0.0035129471,0.083035,0.078208
194007,10.29,0.656667,1.05333,0.7578880608847312,5e-4,0.0288,0.048,0.0224,0.008109189272084073,4.1666666666666665e-5,-0.007092198581560294,0.0052,0.0021,0.001323675414,0.003341704,0.03309,0.031914
194008,10.56,0.663333,1.06667,0.7417752948479205,4e-4,0.0285,0.047599999999999996,0.0223,0.009086462570141656,3.3333333333333335e-5,0,0.0028,7e-4,0.0035608428109999996,0.0035358124,0.035421,0.026631
194009,10.66,0.67,1.08,0.7207478890229192,5e-4,0.0282,0.0466,0.0215,0.00964693878972165,4.1666666666666665e-5,0,0.011,0.0092,0.0029438369340000006,0.0044783699,0.014221,0.010096
194010,11.08,0.67,1.07,0.710199836564891,2e-4,0.0279,0.045599999999999995,0.0214,0.009414832641145808,1.6666666666666667e-5,0,0.0031,0.0049,0.0014650609,0.004567586,0.041468,0.04018
194011,10.61,0.67,1.06,0.7352149503960624,2e-4,0.0275,0.044800000000000006,0.0199,0.010157652453725045,1.6666666666666667e-5,0,0.0205,0.0063,0.005914211049,0.0040822286,-0.029431,-0.042997
194012,10.58,0.67,1.05,0.7290475101044764,2e-4,0.0271,0.044500000000000005,0.0194,0.0125891885219032,1.6666666666666667e-5,0.0071428571428571175,0.0067,-0.0023,5.078424350000001e-4,0.0042619728,0.002927,-0.00249
194101,10.07,0.673333,1.05333,0.7701603157979537,2e-4,0.0275,0.0438,0.0213,0.010853413978018157,1.6666666666666667e-5,0,-0.0201,6e-4,0.0018551122819999999,0.0036273185,-0.045555,-0.046847
194102,9.92,0.676667,1.05667,0.783799294908584,4e-4,0.0278,0.044199999999999996,0.0213,0.010770234176767136,3.3333333333333335e-5,0,0.002,6e-4,0.0027518139709999997,0.0020135897,-0.004729,-0.01257
194103,9.96,0.68,1.06,0.8042698826597132,0.0011,0.027999999999999997,0.0438,0.0206,0.010060575017632082,9.166666666666667e-5,0.007092198581560183,0.0096,-0.0022,0.0013646263550000002,0.0018550226,0.008872,0.004173
194104,9.31,0.683333,1.07,0.8542496105244937,0.001,0.0282,0.0433,0.0196,0.010481534762011597,8.333333333333333e-5,0.007042253521126751,0.0129,0.0078,0.001767100741,0.0015840247,-0.062152,-0.063463
194105,9.35,0.686667,1.08,0.8491783532650778,0.0011,0.0281,0.0432,0.0195,0.009923603212460127,9.166666666666667e-5,0.006993006993006867,0.0027,0.0049,0.0015744619400000002,0.0023032693,0.013184,0.00214
194106,9.85,0.69,1.09,0.8015267175572519,0.0012,0.0277,0.0431,0.0191,0.008967506561370122,9.999999999999999e-5,0.02083333333333326,0.0066,0.0063,0.0011809090570000004,0.0022238989,0.058851,0.052486
194107,10.39,0.693333,1.12333,0.7663638481248545,0.0012,0.0274,0.042800000000000005,0.0191,0.009029859909085754,9.999999999999999e-5,0,0.0022,0.0063,0.0012129738950000001,0.002343917,0.057106,0.055619
194108,10.3,0.696667,1.15667,0.7745428862905124,0.0013,0.0274,0.042699999999999995,0.019,0.010725020274125155,1.0833333333333333e-4,0.013605442176870763,0.0018,0.0034,5.131797600000001e-4,0.0020067334,-0.001113,-0.009736
194109,10.2,0.7,1.19,0.7782684119224098,0.001,0.0275,0.043,0.0193,0.010283855188842077,8.333333333333333e-5,0.01342281879194629,-0.0012,0.0048,9.7544165e-4,0.0026685511,-0.007351,-0.011499
194110,9.5,0.703333,1.18,0.8377185537260228,9e-4,0.0273,0.042800000000000005,0.0182,0.011687208090774623,7.5e-5,0.013245033112582849,0.014,0.0034,0.0013100964719999998,0.001620696,-0.064602,-0.065955
194111,9.1,0.706667,1.17,0.8608058608058609,0.0028000000000000004,0.027200000000000002,0.042800000000000005,0.0186,0.010364624451918405,2.3333333333333336e-4,0.0065359477124182774,-0.0029,-0.0094,0.0012858980540000002,0.0020676588,-0.024916,-0.042107
194112,8.69,0.71,1.16,0.8895097332372027,0.0033,0.027999999999999997,0.0438,0.0204,0.010342826313128743,2.75e-4,0.006493506493506551,-0.0177,6e-4,0.006680813507000001,0.0034469828,-0.038843,-0.046205
194201,8.81,0.703333,1.12,0.9021113243761997,0.0027,0.028300000000000002,0.0429,0.0247,0.008935182169770727,2.2500000000000002e-4,0.012903225806451646,0.0069,6e-4,0.0022049531699999997,0.0027011593,0.022276,0.020639
194202,8.59,0.696667,1.08,0.9260649277538,0.0025,0.0285,0.0429,0.0247,0.009350152718212535,2.0833333333333335e-4,0.006369426751592355,0.0011,-8e-4,0.001260824717,0.0028994323,-0.017647,-0.024642
194203,8.01,0.69,1.04,1.0348638601426705,0.0025,0.0286,0.043,0.0244,0.010120461564385303,2.0833333333333335e-4,0.012658227848101111,0.0092,0.0063,0.0031061137480000007,0.0030109638,-0.064068,-0.069676
194204,7.66,0.68,1.02,1.0802307288935502,0.0032,0.028300000000000002,0.0426,0.0246,0.01100481920949271,2.666666666666667e-4,0.006250000000000089,-0.0029,6e-4,0.002440975158999999,0.0033975063,-0.037988,-0.040323
194205,8.15,0.67,1,1.0210150674068201,0.0037,0.0285,0.042699999999999995,0.0243,0.010525172998939352,3.0833333333333337e-4,0.012422360248447228,0.0075,0.002,0.0015923891839999997,0.0037664529,0.070339,0.060119
194206,8.3,0.66,0.98,0.9967098896845364,0.0037,0.0285,0.0433,0.0244,0.01019830551517112,3.0833333333333337e-4,0,3e-4,0.0034,0.0012004675620000001,0.0032658448,0.023544,0.016976
194207,8.56,0.646667,0.966667,0.9742716609912978,0.0038,0.028300000000000002,0.043,0.0244,0.008486271570150392,3.1666666666666665e-4,0.006134969325153339,0.0018,0.002,0.0020886578279999996,0.0014150598,0.036031,0.034314
194208,8.62,0.633333,0.953333,0.9686824038371109,0.0038,0.0281,0.042800000000000005,0.0244,0.007152648287732183,3.1666666666666665e-4,0.0060975609756097615,0.0038,0.0035,6.270320639999999e-4,0.0017870239,0.015346,0.007531
194209,8.85,0.62,0.94,0.9440014664100449,0.0038,0.027999999999999997,0.0426,0.0244,0.0062435383724597435,3.1666666666666665e-4,0,3e-4,0.002,4.7252202899999995e-4,0.0028007712,0.032449,0.027671
194210,9.42,0.61,0.97,0.9074889867841409,0.0038,0.027999999999999997,0.0424,0.0244,0.004426278395056232,3.1666666666666665e-4,0.012121212121211977,0.0024,6e-4,0.0012735960749999998,0.0031066091,0.067867,0.066333
194211,9.29,0.6,1,0.8995633187772926,0.0038,0.0279,0.0425,0.0247,0.005095705929513934,3.1666666666666665e-4,0.005988023952095967,-0.0035,6e-4,9.92056592e-4,0.0033449369,-0.004392,-0.016937
194212,9.77,0.59,1.03,0.862646566164154,0.0038,0.0281,0.042800000000000005,0.0246,0.0018120042882714858,3.1666666666666665e-4,0.005952380952380931,0.0049,0.0049,7.913905149999999e-4,0.0051009425,0.057537,0.050449
194301,10.47,0.59,1.04333,0.8213061159397177,0.0038,0.0279,0.0416,0.0245,0.0020883053234763247,3.1666666666666665e-4,0,0.0033,0.0049,7.448683300000001e-4,0.005995311,0.072434,0.071062
194302,11,0.59,1.05667,0.7940790995297201,0.0038,0.0277,0.0408,0.0246,0.0025699914084540277,3.1666666666666665e-4,0,-5e-4,6e-4,8.195965619999998e-4,0.0071307633,0.058503,0.052676
194303,11.58,0.59,1.07,0.7834809987552172,0.0038,0.0276,0.0401,0.0247,0.0018918598080365334,3.1666666666666665e-4,0.01775147928994092,9e-4,0.002,0.0013687758709999998,0.0073223493,0.059404,0.055182
194304,11.59,0.59,1.08,0.7897844700324772,0.0038,0.0276,0.039599999999999996,0.0246,0.0012510458501176632,3.1666666666666665e-4,0.011627906976744207,0.0048,0.0049,0.002492193864000001,0.0012927987,0.003588,0.002332
194305,12.11,0.59,1.09,0.757897719223686,0.0038,0.0274,0.0391,0.0244,9.461827702047731e-4,3.1666666666666665e-4,0.005747126436781658,0.005,0.0048,0.0010895496249999999,0.001819385,0.052698,0.045651
194306,12.35,0.59,1.1,0.746268656716418,0.0038,0.027200000000000002,0.0388,0.0244,0.00120010534857587,3.1666666666666665e-4,0,0.0018,0.0048,0.0010691580289999998,0.0013497331,0.021689,0.017142
194307,11.68,0.593333,1.09333,0.7795992714025501,0.0038,0.0269,0.0381,0.0245,0.017823643211303287,3.1666666666666665e-4,-0.005714285714285783,-1e-4,0.0019,0.002433361168,0.001390142,-0.053092,-0.054238
194308,11.8,0.596667,1.08667,0.783194261455131,0.0038,0.0269,0.0381,0.0245,0.013954319187025058,3.1666666666666665e-4,-0.005747126436781436,0.0021,0.0019,0.0017066360049999999,0.0012769185,0.016232,0.010751
194309,12.08,0.6,1.08,0.7636311732800457,0.0038,0.0269,0.0383,0.0246,0.01369347801997471,3.1666666666666665e-4,0.005780346820809079,0.0011,5e-4,6.080398099999999e-4,0.0016281149,0.027498,0.023331
194310,11.92,0.603333,1.03333,0.7737363511461423,0.0038,0.027000000000000003,0.0382,0.0247,0.01686953960828745,3.1666666666666665e-4,0,5e-4,-9e-4,7.641571049999999e-4,0.0013963569,-0.01165,-0.0125
194311,11.02,0.606667,0.986667,0.8258084433124953,0.0038,0.0271,0.0383,0.0248,0.01908093692493357,3.1666666666666665e-4,0,0,-0.0023,0.002001600035,0.0018240458,-0.067052,-0.077966
194312,11.67,0.61,0.94,0.7874015748031497,0.0038,0.0274,0.0382,0.0248,0.014422539244569406,3.1666666666666665e-4,0,0.0018,0.0049,9.88593953e-4,0.0019623979,0.070305,0.065211
194401,11.85,0.613333,0.936667,0.7787481804949054,0.0038,0.027200000000000002,0.037599999999999995,0.0248,0.019253231349750193,3.1666666666666665e-4,0,0.0021,0.002,6.398349409999999e-4,0.001496229,0.018622,0.01731
194402,11.82,0.616667,0.933333,0.78503301540719,0.0038,0.0274,0.037200000000000004,0.0247,0.01949383817598253,3.1666666666666665e-4,0,0.0032,0.0034,6.426371500000001e-4,0.0018118196,0.006479,2.38e-4
194403,12.02,0.62,0.93,0.8138864880437914,0.0038,0.0274,0.037000000000000005,0.0247,0.01914532734636096,3.1666666666666665e-4,0,0.0021,0.0048,6.364084319999999e-4,0.0015918007,0.021313,0.017309
194404,11.87,0.623333,0.926667,0.829601350855297,0.0038,0.0274,0.0368,0.0248,0.02007759339633847,3.1666666666666665e-4,0.005747126436781658,0.0013,0.0034,7.641629319999998e-4,0.002125858,-0.012427,-0.013433
194405,12.35,0.626667,0.923333,0.7944319460067492,0.0038,0.0273,0.0363,0.0247,0.018397357006344695,3.1666666666666665e-4,0,0.0028,5e-4,4.11905512e-4,0.0030803806,0.048841,0.040864
194406,12.98,0.63,0.92,0.761558161477288,0.0038,0.0273,0.0359,0.0248,0.018201769961051797,3.1666666666666665e-4,0.005714285714285783,8e-4,0.002,7.175888750000001e-4,0.0027429124,0.054574,0.049768
194407,12.71,0.633333,0.913333,0.7733899117103551,0.0038,0.027200000000000002,0.035699999999999996,0.0247,0.0043229355416055295,3.1666666666666665e-4,0.005681818181818121,0.0036,0.0034,9.396738180000001e-4,0.0034641321,-0.01947,-0.020629
194408,12.82,0.636667,0.906667,0.7687597795768419,0.0038,0.0271,0.0355,0.0247,0.008069796883047261,3.1666666666666665e-4,0,0.0027,0.0034,5.599876609999999e-4,0.0030166343,0.0147,0.008208
194409,12.78,0.64,0.9,0.7723327182010798,0.0038,0.027200000000000002,0.0356,0.0247,0.008962754503139679,3.1666666666666665e-4,0,0.0014,0.0019,0.001115514909,0.0029150307,-6.92e-4,-0.003118
194410,12.78,0.64,0.91,0.7711731386064287,0.0038,0.027200000000000002,0.0355,0.0247,0.006510366345677255,3.1666666666666665e-4,0,0.0012,0.0019,0.00067521834200000015,0.0030293988,0.002435,0.001045
194411,12.83,0.64,0.92,0.7669856784090137,0.0038,0.027200000000000002,0.0353,0.0247,0.005782945381298026,3.1666666666666665e-4,0,0.0024,0.0048,4.24297467e-4,0.003448245,0.017327,0.005832
194412,13.28,0.64,0.93,0.7437635753307444,0.0038,0.027000000000000003,0.0349,0.0246,0.019062446533258545,3.1666666666666665e-4,0.005649717514124353,0.0042,0.0149,8.722726199999999e-4,0.0035223172,0.044778,0.041034
194501,13.47,0.643333,0.94,0.7353419665517018,0.0038,0.0269,0.0346,0.024,0.0164538969063633,3.1666666666666665e-4,0,0.0127,0.0076,9.24463414e-4,0.0040992035,0.011901,0.010784
194502,14.3,0.646667,0.95,0.7044887780548628,0.0038,0.0265,0.0341,0.0236,0.014836052402432891,3.1666666666666665e-4,0,0.0077,0.0046,6.548519130000001e-4,0.003660855,0.069472,0.063578
194503,13.64,0.65,0.96,0.7678826431260548,0.0038,0.0262,0.0338,0.0236,0.015962527841657536,3.1666666666666665e-4,0,0.0021,0.0018,0.0018874417000000004,0.0040766101,-0.041685,-0.04499
194504,14.84,0.65,0.973333,0.7150628626692457,0.0038,0.026099999999999998,0.0336,0.0228,0.015085868883980648,3.1666666666666665e-4,0,0.016,0.0018,0.0013982781349999997,0.0033761763,0.090524,0.089465
194505,15.01,0.65,0.986667,0.7029114676173499,0.0038,0.0262,0.0332,0.0226,0.01977321191371911,3.1666666666666665e-4,0.00561797752808979,0.0056,-0.0011,9.209598799999999e-4,0.0042020594,0.020041,0.011624
194506,14.96,0.65,1,0.7188430455125479,0.0038,0.026099999999999998,0.0329,0.0217,0.01946631670743295,3.1666666666666665e-4,0.011173184357541999,0.0169,0.0032,8.66164762e-4,0.0041469851,0.00238,1.34e-4
